# Scalar output
"Time","VMax"
5.159665935748532e+09,9.811365043087653e-10
5.169941503327253e+09,9.811313992492469e-10
5.180282070808158e+09,9.811261662396041e-10
5.190692460527334e+09,9.811208085128615e-10
5.201180200771169e+09,9.811153290589279e-10
5.211754890198220e+09,9.811097309067810e-10
5.222427424486719e+09,9.811040175731770e-10
5.233208726953338e+09,9.810981938623460e-10
5.244107763384674e+09,9.810922671472494e-10
5.255128583892583e+09,9.810862492499135e-10
5.266266270099586e+09,9.810801589250585e-10
5.277502175288240e+09,9.810740246287769e-10
5.288799913739967e+09,9.810678865712970e-10
5.300104895129863e+09,9.810617963672063e-10
5.311350362778341e+09,9.810558126585038e-10
5.322470059319133e+09,9.810499930233559e-10
5.333412794886030e+09,9.810443853629937e-10
5.344152252338577e+09,9.810390228380223e-10
5.354688986734132e+09,9.810339239526039e-10
5.365046822981808e+09,9.810290962591015e-10
5.375267917336329e+09,9.810245411826273e-10
5.385409753330722e+09,9.810202583358089e-10
5.395545995852184e+09,9.810162489521713e-10
5.405653889011349e+09,9.810125603043342e-10
5.415743915112380e+09,9.810092314022264e-10
5.425881867062361e+09,9.810062941858041e-10
5.436141119554460e+09,9.810037997087540e-10
5.446608863222932e+09,9.810018266226719e-10
5.457397337385805e+09,9.810004964339174e-10
5.468667452567763e+09,9.810000037647802e-10
5.478891301527868e+09,9.810004958130632e-10
5.488459894014272e+09,9.810019178471813e-10
5.506670352278927e+09,9.810078724737818e-10
5.524556655639673e+09,9.810194576528118e-10
5.542103956501944e+09,9.810395922583627e-10
5.554510413094922e+09,9.810627241152048e-10
5.565824913400711e+09,9.810955926578031e-10
5.572062382545064e+09,1.002983715999505e-09
5.574393702614737e+09,1.111892310531245e-09
5.576400571582242e+09,1.270045058686436e-09
5.578157096464633e+09,1.437592879356686e-09
5.579720201535624e+09,1.618339728239723e-09
5.581135319966239e+09,1.818023052967555e-09
5.582572346073995e+09,2.071391073770860e-09
5.583882320431144e+09,2.368598298119793e-09
5.584927570175076e+09,2.674428309392664e-09
5.585832701234968e+09,3.139640908597074e-09
5.586553958194978e+09,3.658027990651891e-09
5.587149106513531e+09,4.193381971973917e-09
5.587664783031819e+09,4.762581253300012e-09
5.588123155646356e+09,5.374813338634422e-09
5.588540282467790e+09,6.041257249189834e-09
5.588964204276077e+09,6.849666479890076e-09
5.589353662854853e+09,7.731487300004936e-09
5.589732060473835e+09,8.736078404417376e-09
5.590048427253331e+09,9.701241700808878e-09
5.590316632299357e+09,1.061917964565856e-08
5.590545501882191e+09,1.189343815765733e-08
5.590743156844760e+09,1.331958798223610e-08
5.590918866577861e+09,1.482323776859839e-08
5.591077628503807e+09,1.639860971413345e-08
5.591238558137249e+09,1.827525338310716e-08
5.591383882149532e+09,2.030153932554627e-08
5.591517491594609e+09,2.255584334554915e-08
5.591642460873150e+09,2.515184053339013e-08
5.591761931530220e+09,2.828383210254537e-08
5.591880916281544e+09,3.237601681906118e-08
5.591973465631001e+09,3.661019906852853e-08
5.592043707961050e+09,4.076839732369100e-08
5.592102630512067e+09,4.604487103172256e-08
5.592152280341596e+09,5.251170373186529e-08
5.592194627061426e+09,5.930271917065948e-08
5.592231185228022e+09,6.647188641115085e-08
5.592263114674562e+09,7.408476490341054e-08
5.592291027774302e+09,8.212578934053790e-08
5.592315139088655e+09,9.043941750764353e-08
5.592336362597050e+09,9.910265365909757e-08
5.592355321628863e+09,1.081714324163244e-07
5.592372506493509e+09,1.177096753947890e-07
5.592389900595418e+09,1.288805451008856e-07
5.592405704162309e+09,1.405552263604196e-07
5.592420364533860e+09,1.528234339959349e-07
5.592434255992341e+09,1.657809752892504e-07
5.592447768259171e+09,1.795764360239779e-07
5.592461503822671e+09,1.945885969562144e-07
5.592474551725525e+09,2.093706355264106e-07
5.592484929041132e+09,2.210936381007594e-07
5.592494285650386e+09,2.313043392692673e-07
5.592503754192692e+09,2.409926358187450e-07
5.592512427667194e+09,2.490942552906659e-07
5.592520602124075e+09,2.559636362513605e-07
5.592528464988770e+09,2.661239361762103e-07
5.592536153686517e+09,2.795400713894794e-07
5.592543787926269e+09,2.924888710236810e-07
5.592551493288676e+09,3.140140863380981e-07
5.592559253298460e+09,3.540543784379143e-07
5.592566650612274e+09,4.041405739279204e-07
5.592573581005279e+09,4.577775818038016e-07
5.592579991962698e+09,5.140267176872798e-07
5.592585896964845e+09,5.723910269987181e-07
5.592590105525200e+09,6.455234742445113e-07
5.592593783566286e+09,7.232592389848999e-07
5.592597112204029e+09,7.999528129235311e-07
5.592600490574841e+09,8.825195984551712e-07
5.592603595818766e+09,9.605136866088029e-07
5.592606579974313e+09,1.035023748099973e-06
5.592609377767488e+09,1.165520685587382e-06
5.592611973929748e+09,1.321499600302278e-06
5.592614100844713e+09,1.461177039466145e-06
